codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_leishmaniose_tegumentar_americana
314050,Martinho Campos,2008,10,2008-10-01,0
314050,Martinho Campos,2008,11,2008-11-01,0
314050,Martinho Campos,2008,12,2008-12-01,0
314055,Mata Verde,2008,1,2008-1-01,1
314055,Mata Verde,2008,2,2008-2-01,0
314055,Mata Verde,2008,3,2008-3-01,0
314055,Mata Verde,2008,4,2008-4-01,0
314055,Mata Verde,2008,5,2008-5-01,0
314055,Mata Verde,2008,6,2008-6-01,0
314055,Mata Verde,2008,7,2008-7-01,0
314055,Mata Verde,2008,8,2008-8-01,0
314055,Mata Verde,2008,9,2008-9-01,2
314055,Mata Verde,2008,10,2008-10-01,0
314055,Mata Verde,2008,11,2008-11-01,0
314055,Mata Verde,2008,12,2008-12-01,0
317150,Mathias Lobato,2008,1,2008-1-01,0
317150,Mathias Lobato,2008,2,2008-2-01,0
317150,Mathias Lobato,2008,3,2008-3-01,0
317150,Mathias Lobato,2008,4,2008-4-01,0
317150,Mathias Lobato,2008,5,2008-5-01,0
317150,Mathias Lobato,2008,6,2008-6-01,1
317150,Mathias Lobato,2008,7,2008-7-01,0
317150,Mathias Lobato,2008,8,2008-8-01,0
317150,Mathias Lobato,2008,9,2008-9-01,0
317150,Mathias Lobato,2008,10,2008-10-01,0
317150,Mathias Lobato,2008,11,2008-11-01,0
317150,Mathias Lobato,2008,12,2008-12-01,0
314110,Matozinhos,2008,1,2008-1-01,0
314110,Matozinhos,2008,2,2008-2-01,0
314110,Matozinhos,2008,3,2008-3-01,0
314110,Matozinhos,2008,4,2008-4-01,0
314110,Matozinhos,2008,5,2008-5-01,0
314110,Matozinhos,2008,6,2008-6-01,0
314110,Matozinhos,2008,7,2008-7-01,0
314110,Matozinhos,2008,8,2008-8-01,1
314110,Matozinhos,2008,9,2008-9-01,0
314110,Matozinhos,2008,10,2008-10-01,0
314110,Matozinhos,2008,11,2008-11-01,0
314110,Matozinhos,2008,12,2008-12-01,0
314140,Medina,2008,1,2008-1-01,0
314140,Medina,2008,2,2008-2-01,2
314140,Medina,2008,3,2008-3-01,0
314140,Medina,2008,4,2008-4-01,2
314140,Medina,2008,5,2008-5-01,0
314140,Medina,2008,6,2008-6-01,0
314140,Medina,2008,7,2008-7-01,0
314140,Medina,2008,8,2008-8-01,0
314140,Medina,2008,9,2008-9-01,0
314140,Medina,2008,10,2008-10-01,0
314140,Medina,2008,11,2008-11-01,0
314140,Medina,2008,12,2008-12-01,0
314180,Minas Novas,2008,1,2008-1-01,2
314180,Minas Novas,2008,2,2008-2-01,1
314180,Minas Novas,2008,3,2008-3-01,0
314180,Minas Novas,2008,4,2008-4-01,0
314180,Minas Novas,2008,5,2008-5-01,1
314180,Minas Novas,2008,6,2008-6-01,1
314180,Minas Novas,2008,7,2008-7-01,0
314180,Minas Novas,2008,8,2008-8-01,0
314180,Minas Novas,2008,9,2008-9-01,0
314180,Minas Novas,2008,10,2008-10-01,0
314180,Minas Novas,2008,11,2008-11-01,0
314180,Minas Novas,2008,12,2008-12-01,0
314200,Mirabela,2008,1,2008-1-01,0
314200,Mirabela,2008,2,2008-2-01,0
314200,Mirabela,2008,3,2008-3-01,0
314200,Mirabela,2008,4,2008-4-01,0
314200,Mirabela,2008,5,2008-5-01,0
314200,Mirabela,2008,6,2008-6-01,0
314200,Mirabela,2008,7,2008-7-01,0
314200,Mirabela,2008,8,2008-8-01,0
314200,Mirabela,2008,9,2008-9-01,1
314200,Mirabela,2008,10,2008-10-01,0
314200,Mirabela,2008,11,2008-11-01,0
314200,Mirabela,2008,12,2008-12-01,0
314210,Miradouro,2008,1,2008-1-01,0
314210,Miradouro,2008,2,2008-2-01,0
314210,Miradouro,2008,3,2008-3-01,0
314210,Miradouro,2008,4,2008-4-01,0
314210,Miradouro,2008,5,2008-5-01,0
314210,Miradouro,2008,6,2008-6-01,0
314210,Miradouro,2008,7,2008-7-01,1
314210,Miradouro,2008,8,2008-8-01,0
314210,Miradouro,2008,9,2008-9-01,0
314210,Miradouro,2008,10,2008-10-01,0
314210,Miradouro,2008,11,2008-11-01,0
314210,Miradouro,2008,12,2008-12-01,0
314225,Miravânia,2008,1,2008-1-01,0
314225,Miravânia,2008,2,2008-2-01,0
314225,Miravânia,2008,3,2008-3-01,0
314225,Miravânia,2008,4,2008-4-01,0
314225,Miravânia,2008,5,2008-5-01,0
314225,Miravânia,2008,6,2008-6-01,0
314225,Miravânia,2008,7,2008-7-01,0
314225,Miravânia,2008,8,2008-8-01,1
314225,Miravânia,2008,9,2008-9-01,0
314225,Miravânia,2008,10,2008-10-01,0
314225,Miravânia,2008,11,2008-11-01,0
314225,Miravânia,2008,12,2008-12-01,0
314270,Montalvânia,2008,1,2008-1-01,0
314270,Montalvânia,2008,2,2008-2-01,0
314270,Montalvânia,2008,3,2008-3-01,0
314270,Montalvânia,2008,4,2008-4-01,0
314270,Montalvânia,2008,5,2008-5-01,0
314270,Montalvânia,2008,6,2008-6-01,0
314270,Montalvânia,2008,7,2008-7-01,0
314270,Montalvânia,2008,8,2008-8-01,0
314270,Montalvânia,2008,9,2008-9-01,0
314270,Montalvânia,2008,10,2008-10-01,0
314270,Montalvânia,2008,11,2008-11-01,0
314270,Montalvânia,2008,12,2008-12-01,2
314315,Monte Formoso,2008,1,2008-1-01,0
314315,Monte Formoso,2008,2,2008-2-01,0
314315,Monte Formoso,2008,3,2008-3-01,0
314315,Monte Formoso,2008,4,2008-4-01,0
314315,Monte Formoso,2008,5,2008-5-01,0
314315,Monte Formoso,2008,6,2008-6-01,0
314315,Monte Formoso,2008,7,2008-7-01,0
314315,Monte Formoso,2008,8,2008-8-01,0
314315,Monte Formoso,2008,9,2008-9-01,0
314315,Monte Formoso,2008,10,2008-10-01,0
314315,Monte Formoso,2008,11,2008-11-01,3
314315,Monte Formoso,2008,12,2008-12-01,0
314330,Montes Claros,2008,1,2008-1-01,1
314330,Montes Claros,2008,2,2008-2-01,7
314330,Montes Claros,2008,3,2008-3-01,6
314330,Montes Claros,2008,4,2008-4-01,4
314330,Montes Claros,2008,5,2008-5-01,6
314330,Montes Claros,2008,6,2008-6-01,3
314330,Montes Claros,2008,7,2008-7-01,4
314330,Montes Claros,2008,8,2008-8-01,5
314330,Montes Claros,2008,9,2008-9-01,2
314330,Montes Claros,2008,10,2008-10-01,1
314330,Montes Claros,2008,11,2008-11-01,6
314330,Montes Claros,2008,12,2008-12-01,4
314345,Montezuma,2008,1,2008-1-01,0
314345,Montezuma,2008,2,2008-2-01,0
314345,Montezuma,2008,3,2008-3-01,1
314345,Montezuma,2008,4,2008-4-01,0
314345,Montezuma,2008,5,2008-5-01,0
314345,Montezuma,2008,6,2008-6-01,0
314345,Montezuma,2008,7,2008-7-01,0
314345,Montezuma,2008,8,2008-8-01,1
314345,Montezuma,2008,9,2008-9-01,1
314345,Montezuma,2008,10,2008-10-01,0
314345,Montezuma,2008,11,2008-11-01,0
314345,Montezuma,2008,12,2008-12-01,0
314390,Muriaé,2008,1,2008-1-01,0
314390,Muriaé,2008,2,2008-2-01,0
314390,Muriaé,2008,3,2008-3-01,0
314390,Muriaé,2008,4,2008-4-01,0
314390,Muriaé,2008,5,2008-5-01,0
314390,Muriaé,2008,6,2008-6-01,0
314390,Muriaé,2008,7,2008-7-01,0
314390,Muriaé,2008,8,2008-8-01,1
314390,Muriaé,2008,9,2008-9-01,0
314390,Muriaé,2008,10,2008-10-01,0
314390,Muriaé,2008,11,2008-11-01,0
314390,Muriaé,2008,12,2008-12-01,0
314400,Mutum,2008,1,2008-1-01,0
314400,Mutum,2008,2,2008-2-01,0
314400,Mutum,2008,3,2008-3-01,1
314400,Mutum,2008,4,2008-4-01,0
314400,Mutum,2008,5,2008-5-01,0
314400,Mutum,2008,6,2008-6-01,0
314400,Mutum,2008,7,2008-7-01,0
314400,Mutum,2008,8,2008-8-01,0
314400,Mutum,2008,9,2008-9-01,5
314400,Mutum,2008,10,2008-10-01,0
314400,Mutum,2008,11,2008-11-01,4
314400,Mutum,2008,12,2008-12-01,2
314437,Natalândia,2008,1,2008-1-01,1
314437,Natalândia,2008,2,2008-2-01,0
314437,Natalândia,2008,3,2008-3-01,0
314437,Natalândia,2008,4,2008-4-01,0
314437,Natalândia,2008,5,2008-5-01,0
314437,Natalândia,2008,6,2008-6-01,0
314437,Natalândia,2008,7,2008-7-01,0
314437,Natalândia,2008,8,2008-8-01,0
314437,Natalândia,2008,9,2008-9-01,0
314437,Natalândia,2008,10,2008-10-01,0
314437,Natalândia,2008,11,2008-11-01,0
314437,Natalândia,2008,12,2008-12-01,0
314470,Nova Era,2008,1,2008-1-01,0
314470,Nova Era,2008,2,2008-2-01,0
314470,Nova Era,2008,3,2008-3-01,1
314470,Nova Era,2008,4,2008-4-01,0
314470,Nova Era,2008,5,2008-5-01,0
314470,Nova Era,2008,6,2008-6-01,0
314470,Nova Era,2008,7,2008-7-01,0
314470,Nova Era,2008,8,2008-8-01,0
314470,Nova Era,2008,9,2008-9-01,0
314470,Nova Era,2008,10,2008-10-01,0
314470,Nova Era,2008,11,2008-11-01,0
314470,Nova Era,2008,12,2008-12-01,0
314480,Nova Lima,2008,1,2008-1-01,0
314480,Nova Lima,2008,2,2008-2-01,0
314480,Nova Lima,2008,3,2008-3-01,0
314480,Nova Lima,2008,4,2008-4-01,0
314480,Nova Lima,2008,5,2008-5-01,0
314480,Nova Lima,2008,6,2008-6-01,0
314480,Nova Lima,2008,7,2008-7-01,0
314480,Nova Lima,2008,8,2008-8-01,0
314480,Nova Lima,2008,9,2008-9-01,0
314480,Nova Lima,2008,10,2008-10-01,1
314480,Nova Lima,2008,11,2008-11-01,0
314480,Nova Lima,2008,12,2008-12-01,1
314510,Nova Resende,2008,1,2008-1-01,0
314510,Nova Resende,2008,2,2008-2-01,0
314510,Nova Resende,2008,3,2008-3-01,0
314510,Nova Resende,2008,4,2008-4-01,1
314510,Nova Resende,2008,5,2008-5-01,0
314510,Nova Resende,2008,6,2008-6-01,0
314510,Nova Resende,2008,7,2008-7-01,0
314510,Nova Resende,2008,8,2008-8-01,0
314510,Nova Resende,2008,9,2008-9-01,0
314510,Nova Resende,2008,10,2008-10-01,0
314510,Nova Resende,2008,11,2008-11-01,0
314510,Nova Resende,2008,12,2008-12-01,0
314520,Nova Serrana,2008,1,2008-1-01,0
314520,Nova Serrana,2008,2,2008-2-01,0
314520,Nova Serrana,2008,3,2008-3-01,0
314520,Nova Serrana,2008,4,2008-4-01,0
314520,Nova Serrana,2008,5,2008-5-01,0
314520,Nova Serrana,2008,6,2008-6-01,0
314520,Nova Serrana,2008,7,2008-7-01,0
314520,Nova Serrana,2008,8,2008-8-01,0
314520,Nova Serrana,2008,9,2008-9-01,2
314520,Nova Serrana,2008,10,2008-10-01,0
314520,Nova Serrana,2008,11,2008-11-01,0
314520,Nova Serrana,2008,12,2008-12-01,0
313660,Nova União,2008,1,2008-1-01,0
313660,Nova União,2008,2,2008-2-01,0
313660,Nova União,2008,3,2008-3-01,0
313660,Nova União,2008,4,2008-4-01,0
313660,Nova União,2008,5,2008-5-01,0
313660,Nova União,2008,6,2008-6-01,0
313660,Nova União,2008,7,2008-7-01,0
313660,Nova União,2008,8,2008-8-01,1
313660,Nova União,2008,9,2008-9-01,0
313660,Nova União,2008,10,2008-10-01,0
313660,Nova União,2008,11,2008-11-01,0
313660,Nova União,2008,12,2008-12-01,0
314530,Novo Cruzeiro,2008,1,2008-1-01,1
314530,Novo Cruzeiro,2008,2,2008-2-01,0
314530,Novo Cruzeiro,2008,3,2008-3-01,0
314530,Novo Cruzeiro,2008,4,2008-4-01,0
314530,Novo Cruzeiro,2008,5,2008-5-01,0
314530,Novo Cruzeiro,2008,6,2008-6-01,0
314530,Novo Cruzeiro,2008,7,2008-7-01,0
314530,Novo Cruzeiro,2008,8,2008-8-01,1
314530,Novo Cruzeiro,2008,9,2008-9-01,1
314530,Novo Cruzeiro,2008,10,2008-10-01,0
314530,Novo Cruzeiro,2008,11,2008-11-01,0
314530,Novo Cruzeiro,2008,12,2008-12-01,1
314535,Novo Oriente de Minas,2008,1,2008-1-01,0
314535,Novo Oriente de Minas,2008,2,2008-2-01,0
314535,Novo Oriente de Minas,2008,3,2008-3-01,0
314535,Novo Oriente de Minas,2008,4,2008-4-01,1
314535,Novo Oriente de Minas,2008,5,2008-5-01,0
314535,Novo Oriente de Minas,2008,6,2008-6-01,0
314535,Novo Oriente de Minas,2008,7,2008-7-01,0
314535,Novo Oriente de Minas,2008,8,2008-8-01,0
314535,Novo Oriente de Minas,2008,9,2008-9-01,0
314535,Novo Oriente de Minas,2008,10,2008-10-01,0
314535,Novo Oriente de Minas,2008,11,2008-11-01,1
314535,Novo Oriente de Minas,2008,12,2008-12-01,0
314537,Novorizonte,2008,1,2008-1-01,0
314537,Novorizonte,2008,2,2008-2-01,1
314537,Novorizonte,2008,3,2008-3-01,0
314537,Novorizonte,2008,4,2008-4-01,0
314537,Novorizonte,2008,5,2008-5-01,0
314537,Novorizonte,2008,6,2008-6-01,1
314537,Novorizonte,2008,7,2008-7-01,0
314537,Novorizonte,2008,8,2008-8-01,0
314537,Novorizonte,2008,9,2008-9-01,0
314537,Novorizonte,2008,10,2008-10-01,0
314537,Novorizonte,2008,11,2008-11-01,0
314537,Novorizonte,2008,12,2008-12-01,0
314585,Oratórios,2008,1,2008-1-01,0
314585,Oratórios,2008,2,2008-2-01,2
314585,Oratórios,2008,3,2008-3-01,0
314585,Oratórios,2008,4,2008-4-01,0
314585,Oratórios,2008,5,2008-5-01,0
314585,Oratórios,2008,6,2008-6-01,0
314585,Oratórios,2008,7,2008-7-01,0
314585,Oratórios,2008,8,2008-8-01,0
314585,Oratórios,2008,9,2008-9-01,0
314585,Oratórios,2008,10,2008-10-01,0
314585,Oratórios,2008,11,2008-11-01,0
314585,Oratórios,2008,12,2008-12-01,0
314587,Orizânia,2008,1,2008-1-01,0
314587,Orizânia,2008,2,2008-2-01,0
314587,Orizânia,2008,3,2008-3-01,0
314587,Orizânia,2008,4,2008-4-01,0
314587,Orizânia,2008,5,2008-5-01,0
314587,Orizânia,2008,6,2008-6-01,0
314587,Orizânia,2008,7,2008-7-01,1
314587,Orizânia,2008,8,2008-8-01,0
314587,Orizânia,2008,9,2008-9-01,0
314587,Orizânia,2008,10,2008-10-01,0
314587,Orizânia,2008,11,2008-11-01,0
314587,Orizânia,2008,12,2008-12-01,0
314610,Ouro Preto,2008,1,2008-1-01,0
314610,Ouro Preto,2008,2,2008-2-01,0
314610,Ouro Preto,2008,3,2008-3-01,0
314610,Ouro Preto,2008,4,2008-4-01,0
314610,Ouro Preto,2008,5,2008-5-01,0
314610,Ouro Preto,2008,6,2008-6-01,0
314610,Ouro Preto,2008,7,2008-7-01,0
314610,Ouro Preto,2008,8,2008-8-01,0
314610,Ouro Preto,2008,9,2008-9-01,0
314610,Ouro Preto,2008,10,2008-10-01,0
314610,Ouro Preto,2008,11,2008-11-01,0
314610,Ouro Preto,2008,12,2008-12-01,1
314620,Ouro Verde de Minas,2008,1,2008-1-01,0
314620,Ouro Verde de Minas,2008,2,2008-2-01,1
314620,Ouro Verde de Minas,2008,3,2008-3-01,0
314620,Ouro Verde de Minas,2008,4,2008-4-01,0
314620,Ouro Verde de Minas,2008,5,2008-5-01,0
314620,Ouro Verde de Minas,2008,6,2008-6-01,0
314620,Ouro Verde de Minas,2008,7,2008-7-01,0
314620,Ouro Verde de Minas,2008,8,2008-8-01,1
314620,Ouro Verde de Minas,2008,9,2008-9-01,0
314620,Ouro Verde de Minas,2008,10,2008-10-01,0
314620,Ouro Verde de Minas,2008,11,2008-11-01,0
314620,Ouro Verde de Minas,2008,12,2008-12-01,0
314630,Padre Paraíso,2008,1,2008-1-01,0
314630,Padre Paraíso,2008,2,2008-2-01,0
314630,Padre Paraíso,2008,3,2008-3-01,0
314630,Padre Paraíso,2008,4,2008-4-01,0
314630,Padre Paraíso,2008,5,2008-5-01,0
314630,Padre Paraíso,2008,6,2008-6-01,1
314630,Padre Paraíso,2008,7,2008-7-01,1
314630,Padre Paraíso,2008,8,2008-8-01,0
314630,Padre Paraíso,2008,9,2008-9-01,0
314630,Padre Paraíso,2008,10,2008-10-01,1
314630,Padre Paraíso,2008,11,2008-11-01,0
314630,Padre Paraíso,2008,12,2008-12-01,0
314650,Pains,2008,1,2008-1-01,0
314650,Pains,2008,2,2008-2-01,0
314650,Pains,2008,3,2008-3-01,1
314650,Pains,2008,4,2008-4-01,0
314650,Pains,2008,5,2008-5-01,0
314650,Pains,2008,6,2008-6-01,0
314650,Pains,2008,7,2008-7-01,0
314650,Pains,2008,8,2008-8-01,0
314650,Pains,2008,9,2008-9-01,0
314650,Pains,2008,10,2008-10-01,0
314650,Pains,2008,11,2008-11-01,0
314650,Pains,2008,12,2008-12-01,0
314675,Palmópolis,2008,1,2008-1-01,0
314675,Palmópolis,2008,2,2008-2-01,0
314675,Palmópolis,2008,3,2008-3-01,0
314675,Palmópolis,2008,4,2008-4-01,0
314675,Palmópolis,2008,5,2008-5-01,0
314675,Palmópolis,2008,6,2008-6-01,0
314675,Palmópolis,2008,7,2008-7-01,0
314675,Palmópolis,2008,8,2008-8-01,0
314675,Palmópolis,2008,9,2008-9-01,1
314675,Palmópolis,2008,10,2008-10-01,0
314675,Palmópolis,2008,11,2008-11-01,0
314675,Palmópolis,2008,12,2008-12-01,0
314700,Paracatu,2008,1,2008-1-01,0
314700,Paracatu,2008,2,2008-2-01,0
314700,Paracatu,2008,3,2008-3-01,0
314700,Paracatu,2008,4,2008-4-01,0
314700,Paracatu,2008,5,2008-5-01,2
314700,Paracatu,2008,6,2008-6-01,1
314700,Paracatu,2008,7,2008-7-01,0
314700,Paracatu,2008,8,2008-8-01,2
314700,Paracatu,2008,9,2008-9-01,2
314700,Paracatu,2008,10,2008-10-01,1
314700,Paracatu,2008,11,2008-11-01,0
314700,Paracatu,2008,12,2008-12-01,0
314750,Passabém,2008,1,2008-1-01,0
314750,Passabém,2008,2,2008-2-01,0
314750,Passabém,2008,3,2008-3-01,0
314750,Passabém,2008,4,2008-4-01,0
314750,Passabém,2008,5,2008-5-01,0
314750,Passabém,2008,6,2008-6-01,0
314750,Passabém,2008,7,2008-7-01,0
314750,Passabém,2008,8,2008-8-01,0
314750,Passabém,2008,9,2008-9-01,0
314750,Passabém,2008,10,2008-10-01,1
314750,Passabém,2008,11,2008-11-01,1
314750,Passabém,2008,12,2008-12-01,0
314800,Patos de Minas,2008,1,2008-1-01,0
314800,Patos de Minas,2008,2,2008-2-01,0
314800,Patos de Minas,2008,3,2008-3-01,1
314800,Patos de Minas,2008,4,2008-4-01,0
314800,Patos de Minas,2008,5,2008-5-01,0
314800,Patos de Minas,2008,6,2008-6-01,0
314800,Patos de Minas,2008,7,2008-7-01,0
314800,Patos de Minas,2008,8,2008-8-01,0
314800,Patos de Minas,2008,9,2008-9-01,1
314800,Patos de Minas,2008,10,2008-10-01,0
314800,Patos de Minas,2008,11,2008-11-01,0
314800,Patos de Minas,2008,12,2008-12-01,0
314840,Paulistas,2008,1,2008-1-01,1
314840,Paulistas,2008,2,2008-2-01,0
314840,Paulistas,2008,3,2008-3-01,0
314840,Paulistas,2008,4,2008-4-01,0
314840,Paulistas,2008,5,2008-5-01,0
314840,Paulistas,2008,6,2008-6-01,1
314840,Paulistas,2008,7,2008-7-01,0
314840,Paulistas,2008,8,2008-8-01,0
314840,Paulistas,2008,9,2008-9-01,0
314840,Paulistas,2008,10,2008-10-01,0
314840,Paulistas,2008,11,2008-11-01,0
314840,Paulistas,2008,12,2008-12-01,0
314870,Pedra Azul,2008,1,2008-1-01,2
314870,Pedra Azul,2008,2,2008-2-01,2
314870,Pedra Azul,2008,3,2008-3-01,0
314870,Pedra Azul,2008,4,2008-4-01,4
314870,Pedra Azul,2008,5,2008-5-01,2
314870,Pedra Azul,2008,6,2008-6-01,1
314870,Pedra Azul,2008,7,2008-7-01,0
314870,Pedra Azul,2008,8,2008-8-01,3
314870,Pedra Azul,2008,9,2008-9-01,0
314870,Pedra Azul,2008,10,2008-10-01,0
314870,Pedra Azul,2008,11,2008-11-01,0
314870,Pedra Azul,2008,12,2008-12-01,2
314930,Pedro Leopoldo,2008,1,2008-1-01,0
314930,Pedro Leopoldo,2008,2,2008-2-01,0
314930,Pedro Leopoldo,2008,3,2008-3-01,1
314930,Pedro Leopoldo,2008,4,2008-4-01,0
314930,Pedro Leopoldo,2008,5,2008-5-01,0
314930,Pedro Leopoldo,2008,6,2008-6-01,0
314930,Pedro Leopoldo,2008,7,2008-7-01,0
314930,Pedro Leopoldo,2008,8,2008-8-01,1
314930,Pedro Leopoldo,2008,9,2008-9-01,0
314930,Pedro Leopoldo,2008,10,2008-10-01,0
314930,Pedro Leopoldo,2008,11,2008-11-01,1
314930,Pedro Leopoldo,2008,12,2008-12-01,0
315050,Pimenta,2008,1,2008-1-01,0
315050,Pimenta,2008,2,2008-2-01,0
315050,Pimenta,2008,3,2008-3-01,0
315050,Pimenta,2008,4,2008-4-01,0
315050,Pimenta,2008,5,2008-5-01,0
315050,Pimenta,2008,6,2008-6-01,0
315050,Pimenta,2008,7,2008-7-01,0
315050,Pimenta,2008,8,2008-8-01,0
315050,Pimenta,2008,9,2008-9-01,0
315050,Pimenta,2008,10,2008-10-01,0
315050,Pimenta,2008,11,2008-11-01,0
315050,Pimenta,2008,12,2008-12-01,1
315120,Pirapora,2008,1,2008-1-01,1
315120,Pirapora,2008,2,2008-2-01,0
315120,Pirapora,2008,3,2008-3-01,1
315120,Pirapora,2008,4,2008-4-01,0
315120,Pirapora,2008,5,2008-5-01,0
315120,Pirapora,2008,6,2008-6-01,0
315120,Pirapora,2008,7,2008-7-01,0
315120,Pirapora,2008,8,2008-8-01,0
315120,Pirapora,2008,9,2008-9-01,0
315120,Pirapora,2008,10,2008-10-01,1
315120,Pirapora,2008,11,2008-11-01,0
315120,Pirapora,2008,12,2008-12-01,0
315130,Piraúba,2008,1,2008-1-01,0
315130,Piraúba,2008,2,2008-2-01,0
315130,Piraúba,2008,3,2008-3-01,0
315130,Piraúba,2008,4,2008-4-01,1
315130,Piraúba,2008,5,2008-5-01,0
315130,Piraúba,2008,6,2008-6-01,0
315130,Piraúba,2008,7,2008-7-01,0
315130,Piraúba,2008,8,2008-8-01,0
315130,Piraúba,2008,9,2008-9-01,0
315130,Piraúba,2008,10,2008-10-01,0
315130,Piraúba,2008,11,2008-11-01,0
315130,Piraúba,2008,12,2008-12-01,0
315140,Pitangui,2008,1,2008-1-01,0
315140,Pitangui,2008,2,2008-2-01,0
315140,Pitangui,2008,3,2008-3-01,0
315140,Pitangui,2008,4,2008-4-01,0
315140,Pitangui,2008,5,2008-5-01,0
315140,Pitangui,2008,6,2008-6-01,0
315140,Pitangui,2008,7,2008-7-01,0
315140,Pitangui,2008,8,2008-8-01,0
315140,Pitangui,2008,9,2008-9-01,0
315140,Pitangui,2008,10,2008-10-01,1
315140,Pitangui,2008,11,2008-11-01,0
315140,Pitangui,2008,12,2008-12-01,0
315150,Piumhi,2008,1,2008-1-01,0
315150,Piumhi,2008,2,2008-2-01,0
315150,Piumhi,2008,3,2008-3-01,0
315150,Piumhi,2008,4,2008-4-01,0
315150,Piumhi,2008,5,2008-5-01,0
315150,Piumhi,2008,6,2008-6-01,0
315150,Piumhi,2008,7,2008-7-01,0
315150,Piumhi,2008,8,2008-8-01,0
315150,Piumhi,2008,9,2008-9-01,1
315150,Piumhi,2008,10,2008-10-01,0
315150,Piumhi,2008,11,2008-11-01,0
315150,Piumhi,2008,12,2008-12-01,0
315200,Pompéu,2008,1,2008-1-01,0
315200,Pompéu,2008,2,2008-2-01,0
315200,Pompéu,2008,3,2008-3-01,0
315200,Pompéu,2008,4,2008-4-01,0
315200,Pompéu,2008,5,2008-5-01,0
315200,Pompéu,2008,6,2008-6-01,0
315200,Pompéu,2008,7,2008-7-01,0
315200,Pompéu,2008,8,2008-8-01,1
315200,Pompéu,2008,9,2008-9-01,0
315200,Pompéu,2008,10,2008-10-01,0
315200,Pompéu,2008,11,2008-11-01,0
315200,Pompéu,2008,12,2008-12-01,0
315217,Ponto dos Volantes,2008,1,2008-1-01,0
315217,Ponto dos Volantes,2008,2,2008-2-01,0
315217,Ponto dos Volantes,2008,3,2008-3-01,0
315217,Ponto dos Volantes,2008,4,2008-4-01,0
315217,Ponto dos Volantes,2008,5,2008-5-01,0
315217,Ponto dos Volantes,2008,6,2008-6-01,0
315217,Ponto dos Volantes,2008,7,2008-7-01,0
315217,Ponto dos Volantes,2008,8,2008-8-01,0
315217,Ponto dos Volantes,2008,9,2008-9-01,2
315217,Ponto dos Volantes,2008,10,2008-10-01,0
315217,Ponto dos Volantes,2008,11,2008-11-01,1
315217,Ponto dos Volantes,2008,12,2008-12-01,0
315240,Poté,2008,1,2008-1-01,1
315240,Poté,2008,2,2008-2-01,0
315240,Poté,2008,3,2008-3-01,0
315240,Poté,2008,4,2008-4-01,1
315240,Poté,2008,5,2008-5-01,0
315240,Poté,2008,6,2008-6-01,0
315240,Poté,2008,7,2008-7-01,1
315240,Poté,2008,8,2008-8-01,0
315240,Poté,2008,9,2008-9-01,0
315240,Poté,2008,10,2008-10-01,0
315240,Poté,2008,11,2008-11-01,0
315240,Poté,2008,12,2008-12-01,0
315250,Pouso Alegre,2008,1,2008-1-01,1
315250,Pouso Alegre,2008,2,2008-2-01,0
315250,Pouso Alegre,2008,3,2008-3-01,0
315250,Pouso Alegre,2008,4,2008-4-01,0
315250,Pouso Alegre,2008,5,2008-5-01,0
315250,Pouso Alegre,2008,6,2008-6-01,0
315250,Pouso Alegre,2008,7,2008-7-01,0
315250,Pouso Alegre,2008,8,2008-8-01,0
315250,Pouso Alegre,2008,9,2008-9-01,0
315250,Pouso Alegre,2008,10,2008-10-01,0
315250,Pouso Alegre,2008,11,2008-11-01,0
315250,Pouso Alegre,2008,12,2008-12-01,0
315310,Presidente Bernardes,2008,1,2008-1-01,0
315310,Presidente Bernardes,2008,2,2008-2-01,0
315310,Presidente Bernardes,2008,3,2008-3-01,0
315310,Presidente Bernardes,2008,4,2008-4-01,0
315310,Presidente Bernardes,2008,5,2008-5-01,0
315310,Presidente Bernardes,2008,6,2008-6-01,0
315310,Presidente Bernardes,2008,7,2008-7-01,0
315310,Presidente Bernardes,2008,8,2008-8-01,1
315310,Presidente Bernardes,2008,9,2008-9-01,0
315310,Presidente Bernardes,2008,10,2008-10-01,0
315310,Presidente Bernardes,2008,11,2008-11-01,0
315310,Presidente Bernardes,2008,12,2008-12-01,0
315340,Presidente Olegário,2008,1,2008-1-01,0
315340,Presidente Olegário,2008,2,2008-2-01,0
315340,Presidente Olegário,2008,3,2008-3-01,0
315340,Presidente Olegário,2008,4,2008-4-01,0
315340,Presidente Olegário,2008,5,2008-5-01,0
315340,Presidente Olegário,2008,6,2008-6-01,0
315340,Presidente Olegário,2008,7,2008-7-01,0
315340,Presidente Olegário,2008,8,2008-8-01,0
315340,Presidente Olegário,2008,9,2008-9-01,0
315340,Presidente Olegário,2008,10,2008-10-01,1
315340,Presidente Olegário,2008,11,2008-11-01,0
315340,Presidente Olegário,2008,12,2008-12-01,0
315390,Raposos,2008,1,2008-1-01,0
315390,Raposos,2008,2,2008-2-01,2
315390,Raposos,2008,3,2008-3-01,0
315390,Raposos,2008,4,2008-4-01,0
315390,Raposos,2008,5,2008-5-01,0
315390,Raposos,2008,6,2008-6-01,0
315390,Raposos,2008,7,2008-7-01,0
315390,Raposos,2008,8,2008-8-01,0
315390,Raposos,2008,9,2008-9-01,0
315390,Raposos,2008,10,2008-10-01,0
315390,Raposos,2008,11,2008-11-01,0
315390,Raposos,2008,12,2008-12-01,0
