codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_hanseniase
314090,Matipó,2013,4,2013-4-01,1
314090,Matipó,2013,5,2013-5-01,0
314090,Matipó,2013,6,2013-6-01,0
314090,Matipó,2013,7,2013-7-01,0
314090,Matipó,2013,8,2013-8-01,0
314090,Matipó,2013,9,2013-9-01,0
314090,Matipó,2013,10,2013-10-01,0
314090,Matipó,2013,11,2013-11-01,1
314090,Matipó,2013,12,2013-12-01,0
314100,Mato Verde,2013,1,2013-1-01,1
314100,Mato Verde,2013,2,2013-2-01,0
314100,Mato Verde,2013,3,2013-3-01,0
314100,Mato Verde,2013,4,2013-4-01,0
314100,Mato Verde,2013,5,2013-5-01,0
314100,Mato Verde,2013,6,2013-6-01,0
314100,Mato Verde,2013,7,2013-7-01,0
314100,Mato Verde,2013,8,2013-8-01,0
314100,Mato Verde,2013,9,2013-9-01,0
314100,Mato Verde,2013,10,2013-10-01,0
314100,Mato Verde,2013,11,2013-11-01,0
314100,Mato Verde,2013,12,2013-12-01,0
314110,Matozinhos,2013,1,2013-1-01,0
314110,Matozinhos,2013,2,2013-2-01,0
314110,Matozinhos,2013,3,2013-3-01,0
314110,Matozinhos,2013,4,2013-4-01,0
314110,Matozinhos,2013,5,2013-5-01,1
314110,Matozinhos,2013,6,2013-6-01,0
314110,Matozinhos,2013,7,2013-7-01,1
314110,Matozinhos,2013,8,2013-8-01,0
314110,Matozinhos,2013,9,2013-9-01,0
314110,Matozinhos,2013,10,2013-10-01,1
314110,Matozinhos,2013,11,2013-11-01,0
314110,Matozinhos,2013,12,2013-12-01,0
314150,Mendes Pimentel,2013,1,2013-1-01,0
314150,Mendes Pimentel,2013,2,2013-2-01,0
314150,Mendes Pimentel,2013,3,2013-3-01,1
314150,Mendes Pimentel,2013,4,2013-4-01,0
314150,Mendes Pimentel,2013,5,2013-5-01,1
314150,Mendes Pimentel,2013,6,2013-6-01,0
314150,Mendes Pimentel,2013,7,2013-7-01,0
314150,Mendes Pimentel,2013,8,2013-8-01,0
314150,Mendes Pimentel,2013,9,2013-9-01,3
314150,Mendes Pimentel,2013,10,2013-10-01,0
314150,Mendes Pimentel,2013,11,2013-11-01,0
314150,Mendes Pimentel,2013,12,2013-12-01,0
314210,Miradouro,2013,1,2013-1-01,0
314210,Miradouro,2013,2,2013-2-01,0
314210,Miradouro,2013,3,2013-3-01,0
314210,Miradouro,2013,4,2013-4-01,0
314210,Miradouro,2013,5,2013-5-01,0
314210,Miradouro,2013,6,2013-6-01,1
314210,Miradouro,2013,7,2013-7-01,0
314210,Miradouro,2013,8,2013-8-01,0
314210,Miradouro,2013,9,2013-9-01,0
314210,Miradouro,2013,10,2013-10-01,0
314210,Miradouro,2013,11,2013-11-01,0
314210,Miradouro,2013,12,2013-12-01,0
314220,Miraí,2013,1,2013-1-01,0
314220,Miraí,2013,2,2013-2-01,0
314220,Miraí,2013,3,2013-3-01,0
314220,Miraí,2013,4,2013-4-01,0
314220,Miraí,2013,5,2013-5-01,0
314220,Miraí,2013,6,2013-6-01,0
314220,Miraí,2013,7,2013-7-01,0
314220,Miraí,2013,8,2013-8-01,0
314220,Miraí,2013,9,2013-9-01,0
314220,Miraí,2013,10,2013-10-01,1
314220,Miraí,2013,11,2013-11-01,0
314220,Miraí,2013,12,2013-12-01,0
314240,Moema,2013,1,2013-1-01,0
314240,Moema,2013,2,2013-2-01,0
314240,Moema,2013,3,2013-3-01,0
314240,Moema,2013,4,2013-4-01,0
314240,Moema,2013,5,2013-5-01,0
314240,Moema,2013,6,2013-6-01,0
314240,Moema,2013,7,2013-7-01,1
314240,Moema,2013,8,2013-8-01,0
314240,Moema,2013,9,2013-9-01,0
314240,Moema,2013,10,2013-10-01,0
314240,Moema,2013,11,2013-11-01,0
314240,Moema,2013,12,2013-12-01,1
314270,Montalvânia,2013,1,2013-1-01,0
314270,Montalvânia,2013,2,2013-2-01,0
314270,Montalvânia,2013,3,2013-3-01,0
314270,Montalvânia,2013,4,2013-4-01,0
314270,Montalvânia,2013,5,2013-5-01,1
314270,Montalvânia,2013,6,2013-6-01,0
314270,Montalvânia,2013,7,2013-7-01,0
314270,Montalvânia,2013,8,2013-8-01,0
314270,Montalvânia,2013,9,2013-9-01,0
314270,Montalvânia,2013,10,2013-10-01,0
314270,Montalvânia,2013,11,2013-11-01,0
314270,Montalvânia,2013,12,2013-12-01,0
314280,Monte Alegre de Minas,2013,1,2013-1-01,0
314280,Monte Alegre de Minas,2013,2,2013-2-01,1
314280,Monte Alegre de Minas,2013,3,2013-3-01,0
314280,Monte Alegre de Minas,2013,4,2013-4-01,0
314280,Monte Alegre de Minas,2013,5,2013-5-01,0
314280,Monte Alegre de Minas,2013,6,2013-6-01,0
314280,Monte Alegre de Minas,2013,7,2013-7-01,0
314280,Monte Alegre de Minas,2013,8,2013-8-01,0
314280,Monte Alegre de Minas,2013,9,2013-9-01,0
314280,Monte Alegre de Minas,2013,10,2013-10-01,0
314280,Monte Alegre de Minas,2013,11,2013-11-01,0
314280,Monte Alegre de Minas,2013,12,2013-12-01,0
314290,Monte Azul,2013,1,2013-1-01,1
314290,Monte Azul,2013,2,2013-2-01,0
314290,Monte Azul,2013,3,2013-3-01,0
314290,Monte Azul,2013,4,2013-4-01,0
314290,Monte Azul,2013,5,2013-5-01,0
314290,Monte Azul,2013,6,2013-6-01,0
314290,Monte Azul,2013,7,2013-7-01,0
314290,Monte Azul,2013,8,2013-8-01,0
314290,Monte Azul,2013,9,2013-9-01,0
314290,Monte Azul,2013,10,2013-10-01,1
314290,Monte Azul,2013,11,2013-11-01,0
314290,Monte Azul,2013,12,2013-12-01,0
314310,Monte Carmelo,2013,1,2013-1-01,2
314310,Monte Carmelo,2013,2,2013-2-01,1
314310,Monte Carmelo,2013,3,2013-3-01,0
314310,Monte Carmelo,2013,4,2013-4-01,0
314310,Monte Carmelo,2013,5,2013-5-01,0
314310,Monte Carmelo,2013,6,2013-6-01,0
314310,Monte Carmelo,2013,7,2013-7-01,0
314310,Monte Carmelo,2013,8,2013-8-01,0
314310,Monte Carmelo,2013,9,2013-9-01,2
314310,Monte Carmelo,2013,10,2013-10-01,1
314310,Monte Carmelo,2013,11,2013-11-01,0
314310,Monte Carmelo,2013,12,2013-12-01,0
314330,Montes Claros,2013,1,2013-1-01,4
314330,Montes Claros,2013,2,2013-2-01,2
314330,Montes Claros,2013,3,2013-3-01,5
314330,Montes Claros,2013,4,2013-4-01,4
314330,Montes Claros,2013,5,2013-5-01,2
314330,Montes Claros,2013,6,2013-6-01,0
314330,Montes Claros,2013,7,2013-7-01,0
314330,Montes Claros,2013,8,2013-8-01,3
314330,Montes Claros,2013,9,2013-9-01,5
314330,Montes Claros,2013,10,2013-10-01,2
314330,Montes Claros,2013,11,2013-11-01,2
314330,Montes Claros,2013,12,2013-12-01,1
314350,Morada Nova de Minas,2013,1,2013-1-01,0
314350,Morada Nova de Minas,2013,2,2013-2-01,0
314350,Morada Nova de Minas,2013,3,2013-3-01,1
314350,Morada Nova de Minas,2013,4,2013-4-01,0
314350,Morada Nova de Minas,2013,5,2013-5-01,0
314350,Morada Nova de Minas,2013,6,2013-6-01,0
314350,Morada Nova de Minas,2013,7,2013-7-01,0
314350,Morada Nova de Minas,2013,8,2013-8-01,0
314350,Morada Nova de Minas,2013,9,2013-9-01,0
314350,Morada Nova de Minas,2013,10,2013-10-01,0
314350,Morada Nova de Minas,2013,11,2013-11-01,0
314350,Morada Nova de Minas,2013,12,2013-12-01,0
314380,Munhoz,2013,1,2013-1-01,0
314380,Munhoz,2013,2,2013-2-01,0
314380,Munhoz,2013,3,2013-3-01,1
314380,Munhoz,2013,4,2013-4-01,0
314380,Munhoz,2013,5,2013-5-01,0
314380,Munhoz,2013,6,2013-6-01,0
314380,Munhoz,2013,7,2013-7-01,0
314380,Munhoz,2013,8,2013-8-01,0
314380,Munhoz,2013,9,2013-9-01,0
314380,Munhoz,2013,10,2013-10-01,0
314380,Munhoz,2013,11,2013-11-01,0
314380,Munhoz,2013,12,2013-12-01,0
314390,Muriaé,2013,1,2013-1-01,0
314390,Muriaé,2013,2,2013-2-01,0
314390,Muriaé,2013,3,2013-3-01,0
314390,Muriaé,2013,4,2013-4-01,0
314390,Muriaé,2013,5,2013-5-01,0
314390,Muriaé,2013,6,2013-6-01,0
314390,Muriaé,2013,7,2013-7-01,0
314390,Muriaé,2013,8,2013-8-01,0
314390,Muriaé,2013,9,2013-9-01,0
314390,Muriaé,2013,10,2013-10-01,1
314390,Muriaé,2013,11,2013-11-01,1
314390,Muriaé,2013,12,2013-12-01,0
314400,Mutum,2013,1,2013-1-01,0
314400,Mutum,2013,2,2013-2-01,0
314400,Mutum,2013,3,2013-3-01,0
314400,Mutum,2013,4,2013-4-01,0
314400,Mutum,2013,5,2013-5-01,0
314400,Mutum,2013,6,2013-6-01,0
314400,Mutum,2013,7,2013-7-01,1
314400,Mutum,2013,8,2013-8-01,0
314400,Mutum,2013,9,2013-9-01,0
314400,Mutum,2013,10,2013-10-01,0
314400,Mutum,2013,11,2013-11-01,0
314400,Mutum,2013,12,2013-12-01,1
314410,Muzambinho,2013,1,2013-1-01,1
314410,Muzambinho,2013,2,2013-2-01,0
314410,Muzambinho,2013,3,2013-3-01,0
314410,Muzambinho,2013,4,2013-4-01,0
314410,Muzambinho,2013,5,2013-5-01,0
314410,Muzambinho,2013,6,2013-6-01,0
314410,Muzambinho,2013,7,2013-7-01,0
314410,Muzambinho,2013,8,2013-8-01,0
314410,Muzambinho,2013,9,2013-9-01,0
314410,Muzambinho,2013,10,2013-10-01,0
314410,Muzambinho,2013,11,2013-11-01,0
314410,Muzambinho,2013,12,2013-12-01,1
314430,Nanuque,2013,1,2013-1-01,1
314430,Nanuque,2013,2,2013-2-01,0
314430,Nanuque,2013,3,2013-3-01,0
314430,Nanuque,2013,4,2013-4-01,0
314430,Nanuque,2013,5,2013-5-01,2
314430,Nanuque,2013,6,2013-6-01,1
314430,Nanuque,2013,7,2013-7-01,0
314430,Nanuque,2013,8,2013-8-01,0
314430,Nanuque,2013,9,2013-9-01,0
314430,Nanuque,2013,10,2013-10-01,0
314430,Nanuque,2013,11,2013-11-01,1
314430,Nanuque,2013,12,2013-12-01,0
314437,Natalândia,2013,1,2013-1-01,0
314437,Natalândia,2013,2,2013-2-01,0
314437,Natalândia,2013,3,2013-3-01,0
314437,Natalândia,2013,4,2013-4-01,0
314437,Natalândia,2013,5,2013-5-01,0
314437,Natalândia,2013,6,2013-6-01,0
314437,Natalândia,2013,7,2013-7-01,0
314437,Natalândia,2013,8,2013-8-01,0
314437,Natalândia,2013,9,2013-9-01,0
314437,Natalândia,2013,10,2013-10-01,0
314437,Natalândia,2013,11,2013-11-01,1
314437,Natalândia,2013,12,2013-12-01,0
314460,Nepomuceno,2013,1,2013-1-01,0
314460,Nepomuceno,2013,2,2013-2-01,1
314460,Nepomuceno,2013,3,2013-3-01,0
314460,Nepomuceno,2013,4,2013-4-01,1
314460,Nepomuceno,2013,5,2013-5-01,0
314460,Nepomuceno,2013,6,2013-6-01,1
314460,Nepomuceno,2013,7,2013-7-01,0
314460,Nepomuceno,2013,8,2013-8-01,0
314460,Nepomuceno,2013,9,2013-9-01,0
314460,Nepomuceno,2013,10,2013-10-01,0
314460,Nepomuceno,2013,11,2013-11-01,0
314460,Nepomuceno,2013,12,2013-12-01,1
314465,Ninheira,2013,1,2013-1-01,1
314465,Ninheira,2013,2,2013-2-01,0
314465,Ninheira,2013,3,2013-3-01,0
314465,Ninheira,2013,4,2013-4-01,0
314465,Ninheira,2013,5,2013-5-01,0
314465,Ninheira,2013,6,2013-6-01,1
314465,Ninheira,2013,7,2013-7-01,0
314465,Ninheira,2013,8,2013-8-01,0
314465,Ninheira,2013,9,2013-9-01,1
314465,Ninheira,2013,10,2013-10-01,0
314465,Ninheira,2013,11,2013-11-01,0
314465,Ninheira,2013,12,2013-12-01,0
314467,Nova Belém,2013,1,2013-1-01,0
314467,Nova Belém,2013,2,2013-2-01,0
314467,Nova Belém,2013,3,2013-3-01,0
314467,Nova Belém,2013,4,2013-4-01,0
314467,Nova Belém,2013,5,2013-5-01,0
314467,Nova Belém,2013,6,2013-6-01,0
314467,Nova Belém,2013,7,2013-7-01,0
314467,Nova Belém,2013,8,2013-8-01,1
314467,Nova Belém,2013,9,2013-9-01,2
314467,Nova Belém,2013,10,2013-10-01,0
314467,Nova Belém,2013,11,2013-11-01,0
314467,Nova Belém,2013,12,2013-12-01,0
314470,Nova Era,2013,1,2013-1-01,0
314470,Nova Era,2013,2,2013-2-01,0
314470,Nova Era,2013,3,2013-3-01,0
314470,Nova Era,2013,4,2013-4-01,0
314470,Nova Era,2013,5,2013-5-01,1
314470,Nova Era,2013,6,2013-6-01,0
314470,Nova Era,2013,7,2013-7-01,0
314470,Nova Era,2013,8,2013-8-01,1
314470,Nova Era,2013,9,2013-9-01,0
314470,Nova Era,2013,10,2013-10-01,0
314470,Nova Era,2013,11,2013-11-01,1
314470,Nova Era,2013,12,2013-12-01,0
314480,Nova Lima,2013,1,2013-1-01,0
314480,Nova Lima,2013,2,2013-2-01,0
314480,Nova Lima,2013,3,2013-3-01,1
314480,Nova Lima,2013,4,2013-4-01,0
314480,Nova Lima,2013,5,2013-5-01,0
314480,Nova Lima,2013,6,2013-6-01,0
314480,Nova Lima,2013,7,2013-7-01,0
314480,Nova Lima,2013,8,2013-8-01,0
314480,Nova Lima,2013,9,2013-9-01,0
314480,Nova Lima,2013,10,2013-10-01,0
314480,Nova Lima,2013,11,2013-11-01,0
314480,Nova Lima,2013,12,2013-12-01,0
314500,Nova Ponte,2013,1,2013-1-01,0
314500,Nova Ponte,2013,2,2013-2-01,0
314500,Nova Ponte,2013,3,2013-3-01,0
314500,Nova Ponte,2013,4,2013-4-01,0
314500,Nova Ponte,2013,5,2013-5-01,0
314500,Nova Ponte,2013,6,2013-6-01,0
314500,Nova Ponte,2013,7,2013-7-01,1
314500,Nova Ponte,2013,8,2013-8-01,0
314500,Nova Ponte,2013,9,2013-9-01,0
314500,Nova Ponte,2013,10,2013-10-01,0
314500,Nova Ponte,2013,11,2013-11-01,0
314500,Nova Ponte,2013,12,2013-12-01,0
314520,Nova Serrana,2013,1,2013-1-01,0
314520,Nova Serrana,2013,2,2013-2-01,0
314520,Nova Serrana,2013,3,2013-3-01,0
314520,Nova Serrana,2013,4,2013-4-01,0
314520,Nova Serrana,2013,5,2013-5-01,0
314520,Nova Serrana,2013,6,2013-6-01,0
314520,Nova Serrana,2013,7,2013-7-01,0
314520,Nova Serrana,2013,8,2013-8-01,1
314520,Nova Serrana,2013,9,2013-9-01,0
314520,Nova Serrana,2013,10,2013-10-01,0
314520,Nova Serrana,2013,11,2013-11-01,0
314520,Nova Serrana,2013,12,2013-12-01,0
314530,Novo Cruzeiro,2013,1,2013-1-01,0
314530,Novo Cruzeiro,2013,2,2013-2-01,0
314530,Novo Cruzeiro,2013,3,2013-3-01,0
314530,Novo Cruzeiro,2013,4,2013-4-01,0
314530,Novo Cruzeiro,2013,5,2013-5-01,1
314530,Novo Cruzeiro,2013,6,2013-6-01,0
314530,Novo Cruzeiro,2013,7,2013-7-01,0
314530,Novo Cruzeiro,2013,8,2013-8-01,0
314530,Novo Cruzeiro,2013,9,2013-9-01,0
314530,Novo Cruzeiro,2013,10,2013-10-01,0
314530,Novo Cruzeiro,2013,11,2013-11-01,0
314530,Novo Cruzeiro,2013,12,2013-12-01,0
314535,Novo Oriente de Minas,2013,1,2013-1-01,0
314535,Novo Oriente de Minas,2013,2,2013-2-01,0
314535,Novo Oriente de Minas,2013,3,2013-3-01,0
314535,Novo Oriente de Minas,2013,4,2013-4-01,0
314535,Novo Oriente de Minas,2013,5,2013-5-01,0
314535,Novo Oriente de Minas,2013,6,2013-6-01,0
314535,Novo Oriente de Minas,2013,7,2013-7-01,1
314535,Novo Oriente de Minas,2013,8,2013-8-01,0
314535,Novo Oriente de Minas,2013,9,2013-9-01,0
314535,Novo Oriente de Minas,2013,10,2013-10-01,0
314535,Novo Oriente de Minas,2013,11,2013-11-01,0
314535,Novo Oriente de Minas,2013,12,2013-12-01,1
314590,Ouro Branco,2013,1,2013-1-01,0
314590,Ouro Branco,2013,2,2013-2-01,0
314590,Ouro Branco,2013,3,2013-3-01,1
314590,Ouro Branco,2013,4,2013-4-01,0
314590,Ouro Branco,2013,5,2013-5-01,1
314590,Ouro Branco,2013,6,2013-6-01,0
314590,Ouro Branco,2013,7,2013-7-01,0
314590,Ouro Branco,2013,8,2013-8-01,0
314590,Ouro Branco,2013,9,2013-9-01,0
314590,Ouro Branco,2013,10,2013-10-01,0
314590,Ouro Branco,2013,11,2013-11-01,0
314590,Ouro Branco,2013,12,2013-12-01,0
314600,Ouro Fino,2013,1,2013-1-01,0
314600,Ouro Fino,2013,2,2013-2-01,0
314600,Ouro Fino,2013,3,2013-3-01,0
314600,Ouro Fino,2013,4,2013-4-01,0
314600,Ouro Fino,2013,5,2013-5-01,0
314600,Ouro Fino,2013,6,2013-6-01,0
314600,Ouro Fino,2013,7,2013-7-01,0
314600,Ouro Fino,2013,8,2013-8-01,0
314600,Ouro Fino,2013,9,2013-9-01,0
314600,Ouro Fino,2013,10,2013-10-01,0
314600,Ouro Fino,2013,11,2013-11-01,1
314600,Ouro Fino,2013,12,2013-12-01,0
314610,Ouro Preto,2013,1,2013-1-01,1
314610,Ouro Preto,2013,2,2013-2-01,0
314610,Ouro Preto,2013,3,2013-3-01,0
314610,Ouro Preto,2013,4,2013-4-01,0
314610,Ouro Preto,2013,5,2013-5-01,0
314610,Ouro Preto,2013,6,2013-6-01,0
314610,Ouro Preto,2013,7,2013-7-01,0
314610,Ouro Preto,2013,8,2013-8-01,0
314610,Ouro Preto,2013,9,2013-9-01,0
314610,Ouro Preto,2013,10,2013-10-01,0
314610,Ouro Preto,2013,11,2013-11-01,0
314610,Ouro Preto,2013,12,2013-12-01,0
314620,Ouro Verde de Minas,2013,1,2013-1-01,0
314620,Ouro Verde de Minas,2013,2,2013-2-01,0
314620,Ouro Verde de Minas,2013,3,2013-3-01,0
314620,Ouro Verde de Minas,2013,4,2013-4-01,0
314620,Ouro Verde de Minas,2013,5,2013-5-01,0
314620,Ouro Verde de Minas,2013,6,2013-6-01,0
314620,Ouro Verde de Minas,2013,7,2013-7-01,0
314620,Ouro Verde de Minas,2013,8,2013-8-01,0
314620,Ouro Verde de Minas,2013,9,2013-9-01,0
314620,Ouro Verde de Minas,2013,10,2013-10-01,0
314620,Ouro Verde de Minas,2013,11,2013-11-01,0
314620,Ouro Verde de Minas,2013,12,2013-12-01,1
314630,Padre Paraíso,2013,1,2013-1-01,0
314630,Padre Paraíso,2013,2,2013-2-01,0
314630,Padre Paraíso,2013,3,2013-3-01,0
314630,Padre Paraíso,2013,4,2013-4-01,0
314630,Padre Paraíso,2013,5,2013-5-01,1
314630,Padre Paraíso,2013,6,2013-6-01,0
314630,Padre Paraíso,2013,7,2013-7-01,0
314630,Padre Paraíso,2013,8,2013-8-01,0
314630,Padre Paraíso,2013,9,2013-9-01,0
314630,Padre Paraíso,2013,10,2013-10-01,0
314630,Padre Paraíso,2013,11,2013-11-01,0
314630,Padre Paraíso,2013,12,2013-12-01,0
314655,Pai Pedro,2013,1,2013-1-01,0
314655,Pai Pedro,2013,2,2013-2-01,0
314655,Pai Pedro,2013,3,2013-3-01,0
314655,Pai Pedro,2013,4,2013-4-01,0
314655,Pai Pedro,2013,5,2013-5-01,0
314655,Pai Pedro,2013,6,2013-6-01,0
314655,Pai Pedro,2013,7,2013-7-01,0
314655,Pai Pedro,2013,8,2013-8-01,0
314655,Pai Pedro,2013,9,2013-9-01,0
314655,Pai Pedro,2013,10,2013-10-01,1
314655,Pai Pedro,2013,11,2013-11-01,0
314655,Pai Pedro,2013,12,2013-12-01,0
314640,Paineiras,2013,1,2013-1-01,1
314640,Paineiras,2013,2,2013-2-01,0
314640,Paineiras,2013,3,2013-3-01,0
314640,Paineiras,2013,4,2013-4-01,0
314640,Paineiras,2013,5,2013-5-01,0
314640,Paineiras,2013,6,2013-6-01,0
314640,Paineiras,2013,7,2013-7-01,0
314640,Paineiras,2013,8,2013-8-01,0
314640,Paineiras,2013,9,2013-9-01,1
314640,Paineiras,2013,10,2013-10-01,0
314640,Paineiras,2013,11,2013-11-01,0
314640,Paineiras,2013,12,2013-12-01,0
314675,Palmópolis,2013,1,2013-1-01,0
314675,Palmópolis,2013,2,2013-2-01,2
314675,Palmópolis,2013,3,2013-3-01,0
314675,Palmópolis,2013,4,2013-4-01,1
314675,Palmópolis,2013,5,2013-5-01,1
314675,Palmópolis,2013,6,2013-6-01,1
314675,Palmópolis,2013,7,2013-7-01,0
314675,Palmópolis,2013,8,2013-8-01,0
314675,Palmópolis,2013,9,2013-9-01,1
314675,Palmópolis,2013,10,2013-10-01,0
314675,Palmópolis,2013,11,2013-11-01,0
314675,Palmópolis,2013,12,2013-12-01,0
314690,Papagaios,2013,1,2013-1-01,0
314690,Papagaios,2013,2,2013-2-01,1
314690,Papagaios,2013,3,2013-3-01,0
314690,Papagaios,2013,4,2013-4-01,0
314690,Papagaios,2013,5,2013-5-01,0
314690,Papagaios,2013,6,2013-6-01,0
314690,Papagaios,2013,7,2013-7-01,0
314690,Papagaios,2013,8,2013-8-01,0
314690,Papagaios,2013,9,2013-9-01,0
314690,Papagaios,2013,10,2013-10-01,0
314690,Papagaios,2013,11,2013-11-01,0
314690,Papagaios,2013,12,2013-12-01,0
314710,Pará de Minas,2013,1,2013-1-01,0
314710,Pará de Minas,2013,2,2013-2-01,1
314710,Pará de Minas,2013,3,2013-3-01,0
314710,Pará de Minas,2013,4,2013-4-01,0
314710,Pará de Minas,2013,5,2013-5-01,0
314710,Pará de Minas,2013,6,2013-6-01,0
314710,Pará de Minas,2013,7,2013-7-01,0
314710,Pará de Minas,2013,8,2013-8-01,0
314710,Pará de Minas,2013,9,2013-9-01,0
314710,Pará de Minas,2013,10,2013-10-01,0
314710,Pará de Minas,2013,11,2013-11-01,0
314710,Pará de Minas,2013,12,2013-12-01,0
314700,Paracatu,2013,1,2013-1-01,0
314700,Paracatu,2013,2,2013-2-01,0
314700,Paracatu,2013,3,2013-3-01,2
314700,Paracatu,2013,4,2013-4-01,3
314700,Paracatu,2013,5,2013-5-01,0
314700,Paracatu,2013,6,2013-6-01,1
314700,Paracatu,2013,7,2013-7-01,0
314700,Paracatu,2013,8,2013-8-01,1
314700,Paracatu,2013,9,2013-9-01,0
314700,Paracatu,2013,10,2013-10-01,2
314700,Paracatu,2013,11,2013-11-01,0
314700,Paracatu,2013,12,2013-12-01,0
314720,Paraguaçu,2013,1,2013-1-01,0
314720,Paraguaçu,2013,2,2013-2-01,0
314720,Paraguaçu,2013,3,2013-3-01,0
314720,Paraguaçu,2013,4,2013-4-01,1
314720,Paraguaçu,2013,5,2013-5-01,0
314720,Paraguaçu,2013,6,2013-6-01,0
314720,Paraguaçu,2013,7,2013-7-01,0
314720,Paraguaçu,2013,8,2013-8-01,0
314720,Paraguaçu,2013,9,2013-9-01,0
314720,Paraguaçu,2013,10,2013-10-01,0
314720,Paraguaçu,2013,11,2013-11-01,0
314720,Paraguaçu,2013,12,2013-12-01,0
314740,Paraopeba,2013,1,2013-1-01,0
314740,Paraopeba,2013,2,2013-2-01,0
314740,Paraopeba,2013,3,2013-3-01,0
314740,Paraopeba,2013,4,2013-4-01,0
314740,Paraopeba,2013,5,2013-5-01,0
314740,Paraopeba,2013,6,2013-6-01,1
314740,Paraopeba,2013,7,2013-7-01,0
314740,Paraopeba,2013,8,2013-8-01,0
314740,Paraopeba,2013,9,2013-9-01,0
314740,Paraopeba,2013,10,2013-10-01,0
314740,Paraopeba,2013,11,2013-11-01,1
314740,Paraopeba,2013,12,2013-12-01,1
314780,Passa-Vinte,2013,1,2013-1-01,0
314780,Passa-Vinte,2013,2,2013-2-01,0
314780,Passa-Vinte,2013,3,2013-3-01,0
314780,Passa-Vinte,2013,4,2013-4-01,0
314780,Passa-Vinte,2013,5,2013-5-01,0
314780,Passa-Vinte,2013,6,2013-6-01,0
314780,Passa-Vinte,2013,7,2013-7-01,0
314780,Passa-Vinte,2013,8,2013-8-01,1
314780,Passa-Vinte,2013,9,2013-9-01,0
314780,Passa-Vinte,2013,10,2013-10-01,0
314780,Passa-Vinte,2013,11,2013-11-01,0
314780,Passa-Vinte,2013,12,2013-12-01,0
314790,Passos,2013,1,2013-1-01,1
314790,Passos,2013,2,2013-2-01,0
314790,Passos,2013,3,2013-3-01,1
314790,Passos,2013,4,2013-4-01,0
314790,Passos,2013,5,2013-5-01,1
314790,Passos,2013,6,2013-6-01,3
314790,Passos,2013,7,2013-7-01,1
314790,Passos,2013,8,2013-8-01,2
314790,Passos,2013,9,2013-9-01,0
314790,Passos,2013,10,2013-10-01,0
314790,Passos,2013,11,2013-11-01,1
314790,Passos,2013,12,2013-12-01,2
314800,Patos de Minas,2013,1,2013-1-01,0
314800,Patos de Minas,2013,2,2013-2-01,1
314800,Patos de Minas,2013,3,2013-3-01,0
314800,Patos de Minas,2013,4,2013-4-01,1
314800,Patos de Minas,2013,5,2013-5-01,0
314800,Patos de Minas,2013,6,2013-6-01,1
314800,Patos de Minas,2013,7,2013-7-01,0
314800,Patos de Minas,2013,8,2013-8-01,3
314800,Patos de Minas,2013,9,2013-9-01,3
314800,Patos de Minas,2013,10,2013-10-01,1
314800,Patos de Minas,2013,11,2013-11-01,1
314800,Patos de Minas,2013,12,2013-12-01,0
314810,Patrocínio,2013,1,2013-1-01,0
314810,Patrocínio,2013,2,2013-2-01,0
314810,Patrocínio,2013,3,2013-3-01,1
314810,Patrocínio,2013,4,2013-4-01,0
314810,Patrocínio,2013,5,2013-5-01,0
314810,Patrocínio,2013,6,2013-6-01,1
314810,Patrocínio,2013,7,2013-7-01,0
314810,Patrocínio,2013,8,2013-8-01,0
314810,Patrocínio,2013,9,2013-9-01,0
314810,Patrocínio,2013,10,2013-10-01,1
314810,Patrocínio,2013,11,2013-11-01,0
314810,Patrocínio,2013,12,2013-12-01,0
314830,Paula Cândido,2013,1,2013-1-01,0
314830,Paula Cândido,2013,2,2013-2-01,0
314830,Paula Cândido,2013,3,2013-3-01,0
314830,Paula Cândido,2013,4,2013-4-01,0
314830,Paula Cândido,2013,5,2013-5-01,0
314830,Paula Cândido,2013,6,2013-6-01,0
314830,Paula Cândido,2013,7,2013-7-01,0
314830,Paula Cândido,2013,8,2013-8-01,0
314830,Paula Cândido,2013,9,2013-9-01,0
314830,Paula Cândido,2013,10,2013-10-01,0
314830,Paula Cândido,2013,11,2013-11-01,0
314830,Paula Cândido,2013,12,2013-12-01,1
314870,Pedra Azul,2013,1,2013-1-01,0
314870,Pedra Azul,2013,2,2013-2-01,0
314870,Pedra Azul,2013,3,2013-3-01,0
314870,Pedra Azul,2013,4,2013-4-01,0
314870,Pedra Azul,2013,5,2013-5-01,1
314870,Pedra Azul,2013,6,2013-6-01,0
314870,Pedra Azul,2013,7,2013-7-01,0
314870,Pedra Azul,2013,8,2013-8-01,0
314870,Pedra Azul,2013,9,2013-9-01,0
314870,Pedra Azul,2013,10,2013-10-01,1
314870,Pedra Azul,2013,11,2013-11-01,0
314870,Pedra Azul,2013,12,2013-12-01,2
314880,Pedra do Anta,2013,1,2013-1-01,0
314880,Pedra do Anta,2013,2,2013-2-01,0
314880,Pedra do Anta,2013,3,2013-3-01,0
314880,Pedra do Anta,2013,4,2013-4-01,0
314880,Pedra do Anta,2013,5,2013-5-01,0
314880,Pedra do Anta,2013,6,2013-6-01,0
314880,Pedra do Anta,2013,7,2013-7-01,1
314880,Pedra do Anta,2013,8,2013-8-01,0
